Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ordine,Chrome 148.0.7778.179,Gestione Ordine (RF_GO_19..22). Isolamento garantito da SeedReset. numberOfRerun=0.,,08-06-2026 00:59:05,08-06-2026 01:01:12,"2m - 7,676s",FAILED
,,,,,,,
Test Cases/Ordine/TC_6.1_1,Chrome 148.0.7778.179,Visualizzare la pagina di checkout con i prerequisiti soddisfatti,,08-06-2026 00:59:05,08-06-2026 00:59:16,"11,166s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 00:59:05,08-06-2026 00:59:05,"0,220s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 00:59:05,08-06-2026 00:59:07,"1,907s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:07,08-06-2026 00:59:08,"0,495s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,011s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,009s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,651s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:08,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:08,08-06-2026 00:59:09,"0,592s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:09,08-06-2026 00:59:09,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:09,08-06-2026 00:59:09,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:09,08-06-2026 00:59:09,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:09,08-06-2026 00:59:09,"0,334s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:09,08-06-2026 00:59:11,"2,042s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:11,08-06-2026 00:59:12,"0,304s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 00:59:12,08-06-2026 00:59:13,"1,005s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:13,08-06-2026 00:59:13,"0,493s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:13,08-06-2026 00:59:15,"2,013s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 00:59:15,08-06-2026 00:59:15,"0,353s",PASSED
"verifyTextPresent(""(?i)Acquista"", true)",Chrome 148.0.7778.179,,,08-06-2026 00:59:15,08-06-2026 00:59:16,"0,254s",PASSED
"verifyElementPresent(css(""#addressDropdown""), 5)",Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:16,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:16,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:16,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:16,"0,244s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:16,"0,142s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_2,Chrome 148.0.7778.179,Negare il checkout a un ospite (atteso redirect a loginForm),,08-06-2026 00:59:16,08-06-2026 00:59:20,"3,567s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:16,"0,075s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 00:59:16,08-06-2026 00:59:17,"0,814s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:17,08-06-2026 00:59:17,"0,050s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:17,08-06-2026 00:59:19,"2,010s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 00:59:19,08-06-2026 00:59:19,"0,267s",PASSED
"verifyTextPresent(""(?i)Non hai un account"", true)",Chrome 148.0.7778.179,,,08-06-2026 00:59:19,08-06-2026 00:59:20,"0,303s",FAILED
,,,,,,,
Test Cases/Ordine/TC_6.1_3,Chrome 148.0.7778.179,Checkout di un cliente senza indirizzi (link Aggiungi indirizzo),,08-06-2026 00:59:20,08-06-2026 00:59:31,"11,300s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 00:59:20,08-06-2026 00:59:20,"0,074s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 00:59:20,08-06-2026 00:59:21,"0,950s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:21,08-06-2026 00:59:21,"0,453s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Cliente';"" + ""document.getElementById('cognome').value='SenzaIndirizzo';"" + ""document.getElementById('data_nascita').value='1999-01-01';"" + ""document.getElementById('codice_fiscale').value='CLTSNI99A01F839X';"" + ""document.getElementById('telefono').value='3310000001';"" + ""document.getElementById('email').value='nessun.indirizzo@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,08-06-2026 00:59:21,08-06-2026 00:59:21,"0,025s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:21,08-06-2026 00:59:21,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:21,08-06-2026 00:59:21,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:21,08-06-2026 00:59:21,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:21,08-06-2026 00:59:22,"0,330s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:22,08-06-2026 00:59:24,"2,004s",PASSED
"setText(css(""#email""), ""nessun.indirizzo@example.com"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,605s",PASSED
"setText(css(""#password""), ""Password1"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:24,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:24,08-06-2026 00:59:25,"0,567s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:25,08-06-2026 00:59:25,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:25,08-06-2026 00:59:25,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:25,08-06-2026 00:59:25,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:25,08-06-2026 00:59:25,"0,278s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:25,08-06-2026 00:59:27,"2,008s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:27,08-06-2026 00:59:27,"0,117s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 00:59:27,08-06-2026 00:59:28,"1,018s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:28,08-06-2026 00:59:28,"0,053s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:28,08-06-2026 00:59:30,"2,014s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 00:59:30,08-06-2026 00:59:30,"0,304s",PASSED
"verifyTextPresent(""(?i)Aggiungi indirizzo"", true)",Chrome 148.0.7778.179,,,08-06-2026 00:59:30,08-06-2026 00:59:31,"0,253s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 00:59:31,08-06-2026 00:59:31,"0,171s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_4,Chrome 148.0.7778.179,"Checkout con carrello vuoto/assente (robustezza, incident atteso NPE/500)",,08-06-2026 00:59:31,08-06-2026 00:59:38,"7,457s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 00:59:31,08-06-2026 00:59:31,"0,072s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 00:59:31,08-06-2026 00:59:32,"0,764s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:32,08-06-2026 00:59:32,"0,379s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:32,08-06-2026 00:59:32,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:32,08-06-2026 00:59:32,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:32,08-06-2026 00:59:32,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:32,08-06-2026 00:59:33,"0,559s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,539s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:33,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:33,08-06-2026 00:59:34,"0,316s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:34,08-06-2026 00:59:36,"2,006s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:36,08-06-2026 00:59:36,"0,045s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:36,08-06-2026 00:59:38,"2,008s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 00:59:38,08-06-2026 00:59:38,"0,282s",PASSED
"verifyTextPresent(""(?i)Acquista"", true, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,08-06-2026 00:59:38,08-06-2026 00:59:38,"0,240s",FAILED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 00:59:38,08-06-2026 00:59:38,"0,175s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.2_1,Chrome 148.0.7778.179,Effettuare un acquisto con tutti i campi selezionati,,08-06-2026 00:59:38,08-06-2026 00:59:53,"14,836s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 00:59:38,08-06-2026 00:59:38,"0,073s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 00:59:38,08-06-2026 00:59:39,"0,782s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:39,08-06-2026 00:59:40,"0,391s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,585s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:40,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:40,08-06-2026 00:59:41,"0,539s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:41,08-06-2026 00:59:41,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:41,08-06-2026 00:59:41,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:41,08-06-2026 00:59:41,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:41,08-06-2026 00:59:41,"0,326s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:41,08-06-2026 00:59:43,"2,013s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:43,08-06-2026 00:59:43,"0,177s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 00:59:43,08-06-2026 00:59:44,"1,006s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:44,08-06-2026 00:59:44,"0,051s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:44,08-06-2026 00:59:46,"2,017s",PASSED
"selectOptionByValue(css(""#addressDropdown""), ""4"", false)",Chrome 148.0.7778.179,,,08-06-2026 00:59:46,08-06-2026 00:59:46,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:46,08-06-2026 00:59:46,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:46,08-06-2026 00:59:46,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:46,08-06-2026 00:59:47,"0,559s",PASSED
"selectOptionByValue(css(""#addressDropdown2""), ""4"", false)",Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,521s",PASSED
"click(css(""#paypal""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:47,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:47,08-06-2026 00:59:48,"0,295s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 00:59:48,08-06-2026 00:59:49,"1,003s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 00:59:49,08-06-2026 00:59:49,"0,275s",PASSED
"click(css(""form[action='Ordine'] .checkout-btn""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:49,08-06-2026 00:59:49,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:49,08-06-2026 00:59:49,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:49,08-06-2026 00:59:49,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:49,08-06-2026 00:59:50,"0,465s",PASSED
delay(3),Chrome 148.0.7778.179,,,08-06-2026 00:59:50,08-06-2026 00:59:53,"3,016s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 00:59:53,08-06-2026 00:59:53,"0,295s",PASSED
"verifyTextPresent(""(?i)Acquisto effettuato"", true)",Chrome 148.0.7778.179,,,08-06-2026 00:59:53,08-06-2026 00:59:53,"0,242s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 00:59:53,08-06-2026 00:59:53,"0,142s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.2_2,Chrome 148.0.7778.179,Rifiuto acquisto senza indirizzo di spedizione (validazione client),,08-06-2026 00:59:53,08-06-2026 01:00:04,"10,728s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 00:59:53,08-06-2026 00:59:53,"0,071s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 00:59:53,08-06-2026 00:59:54,"0,808s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:54,08-06-2026 00:59:54,"0,359s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:54,08-06-2026 00:59:54,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:54,08-06-2026 00:59:54,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:54,08-06-2026 00:59:54,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:54,08-06-2026 00:59:55,"0,544s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 00:59:55,08-06-2026 00:59:55,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:55,08-06-2026 00:59:55,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:55,08-06-2026 00:59:55,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:55,08-06-2026 00:59:56,"0,526s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 00:59:56,08-06-2026 00:59:56,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 00:59:56,08-06-2026 00:59:56,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 00:59:56,08-06-2026 00:59:56,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 00:59:56,08-06-2026 00:59:56,"0,305s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:56,08-06-2026 00:59:58,"2,002s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:58,08-06-2026 00:59:58,"0,134s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 00:59:58,08-06-2026 00:59:59,"1,005s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 00:59:59,08-06-2026 00:59:59,"0,046s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 00:59:59,08-06-2026 01:00:01,"2,003s",PASSED
"selectOptionByValue(css(""#addressDropdown2""), ""4"", false)",Chrome 148.0.7778.179,,,08-06-2026 01:00:01,08-06-2026 01:00:01,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 01:00:01,08-06-2026 01:00:01,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 01:00:01,08-06-2026 01:00:01,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 01:00:01,08-06-2026 01:00:02,"0,580s",PASSED
"click(css(""#paypal""))",Chrome 148.0.7778.179,,,08-06-2026 01:00:02,08-06-2026 01:00:02,"0,000s",PASSED
