Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Catalogo,Chrome 149.0.7827.103,,,18-06-2026 11:49:33,18-06-2026 11:56:14,"6m - 41,473s",FAILED
,,,,,,,
Test Cases/Catalogo/TC_4.1_1,Chrome 149.0.7827.103,Catalogo mostra i 7 prodotti seed,"Navigazione + verifica testo (es. ""kiwi"")",18-06-2026 11:49:33,18-06-2026 11:49:38,"5,394s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:49:33,18-06-2026 11:49:33,"0,316s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:49:33,18-06-2026 11:49:35,"2,034s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:35,18-06-2026 11:49:37,"2,022s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:49:37,18-06-2026 11:49:38,"0,469s",PASSED
"verifyTextPresent(""SCOPRI I NOSTRI PRODOTTI"", false)",Chrome 149.0.7827.103,,,18-06-2026 11:49:38,18-06-2026 11:49:38,"0,328s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:49:38,18-06-2026 11:49:38,"0,171s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.1_2,Chrome 149.0.7827.103,"Catalogo vuoto → messaggio

Richiede DB svuotato → manuale/opzionale, per non alterare la baseline",,18-06-2026 11:49:38,18-06-2026 11:49:48,"9,585s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:49:38,18-06-2026 11:49:38,"0,090s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:49:38,18-06-2026 11:49:39,"0,805s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:39,18-06-2026 11:49:41,"1,332s",PASSED
"setText(css(""#email""), ""g.barba14@studenti.unisa.it"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,004s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,021s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,007s",PASSED
return t,Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,647s",PASSED
"setText(css(""#password""), ""ABC123."")",Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:41,"0,001s",PASSED
return t,Chrome 149.0.7827.103,,,18-06-2026 11:49:41,18-06-2026 11:49:42,"0,560s",PASSED
"click(css(""#submit""))",Chrome 149.0.7827.103,,,18-06-2026 11:49:42,18-06-2026 11:49:42,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 149.0.7827.103,,,18-06-2026 11:49:42,18-06-2026 11:49:42,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 149.0.7827.103,,,18-06-2026 11:49:42,18-06-2026 11:49:42,"0,000s",PASSED
return t,Chrome 149.0.7827.103,,,18-06-2026 11:49:42,18-06-2026 11:49:42,"0,331s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:49:42,18-06-2026 11:49:44,"2,036s",PASSED
"navigateToUrl(base + ""product"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:44,18-06-2026 11:49:45,"0,803s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:49:45,18-06-2026 11:49:47,"2,009s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:49:47,18-06-2026 11:49:47,"0,461s",PASSED
"verifyElementPresent(css(""input[value='Aggiungi']""), 5)",Chrome 149.0.7827.103,,,18-06-2026 11:49:47,18-06-2026 11:49:47,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 149.0.7827.103,,,18-06-2026 11:49:47,18-06-2026 11:49:47,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 149.0.7827.103,,,18-06-2026 11:49:47,18-06-2026 11:49:47,"0,000s",PASSED
return t,Chrome 149.0.7827.103,,,18-06-2026 11:49:47,18-06-2026 11:49:48,"0,247s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:49:48,18-06-2026 11:49:48,"0,155s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.2_1,Chrome 149.0.7827.103,"Ordinare il catalogo per nome
Navigazione URL + verifica ordine",,18-06-2026 11:49:48,18-06-2026 11:49:52,"3,839s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:49:48,18-06-2026 11:49:48,"0,086s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:49:48,18-06-2026 11:49:49,"0,807s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:49,18-06-2026 11:49:51,"1,824s",PASSED
"navigateToUrl(base + ""product?sort=nome"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:51,18-06-2026 11:49:51,"0,142s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:49:51,18-06-2026 11:49:51,"0,541s",PASSED
"verifyTextPresent(""SCOPRI I NOSTRI PRODOTTI"", false)",Chrome 149.0.7827.103,,,18-06-2026 11:49:51,18-06-2026 11:49:52,"0,259s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:49:52,18-06-2026 11:49:52,"0,152s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.2_2,Chrome 149.0.7827.103,"Ordinare il catalogo per prezzo
Navigazione URL + verifica ordine",,18-06-2026 11:49:52,18-06-2026 11:49:56,"3,950s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:49:52,18-06-2026 11:49:52,"0,082s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:49:52,18-06-2026 11:49:53,"0,783s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:53,18-06-2026 11:49:54,"1,910s",PASSED
"navigateToUrl(base + ""product?sort=prezzoAttuale"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:54,18-06-2026 11:49:55,"0,099s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:49:55,18-06-2026 11:49:55,"0,639s",PASSED
"verifyTextPresent(""SCOPRI I NOSTRI PRODOTTI"", false)",Chrome 149.0.7827.103,,,18-06-2026 11:49:55,18-06-2026 11:49:55,"0,259s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:49:55,18-06-2026 11:49:56,"0,146s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.2_3,Chrome 149.0.7827.103,"Visualizzare il catalogo senza parametro di ordinamento
Navigazione URL + verifica ordine",,18-06-2026 11:49:56,18-06-2026 11:50:00,"3,937s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:49:56,18-06-2026 11:49:56,"0,076s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:49:56,18-06-2026 11:49:57,"0,812s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:57,18-06-2026 11:49:58,"1,919s",PASSED
"navigateToUrl(base + ""product"")",Chrome 149.0.7827.103,,,18-06-2026 11:49:58,18-06-2026 11:49:59,"0,067s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:49:59,18-06-2026 11:49:59,"0,629s",PASSED
"verifyTextPresent(""SCOPRI I NOSTRI PRODOTTI"", false)",Chrome 149.0.7827.103,,,18-06-2026 11:49:59,18-06-2026 11:49:59,"0,251s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:49:59,18-06-2026 11:50:00,"0,156s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.2_4,Chrome 149.0.7827.103,Ordinamento del catalogo con colonna inesistente (errore gestito atteso; incident reale),Catalogo - ordinamento - caso di errore,18-06-2026 11:50:00,18-06-2026 11:50:08,"8,006s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:00,18-06-2026 11:50:00,"0,080s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:00,18-06-2026 11:50:00,"0,793s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:00,18-06-2026 11:50:03,"2,073s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:03,18-06-2026 11:50:05,"2,008s",PASSED
"navigateToUrl(base + ""product?sort=colonna_inesistente"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:05,18-06-2026 11:50:05,"0,308s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:05,18-06-2026 11:50:07,"2,007s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:50:07,18-06-2026 11:50:07,"0,283s",PASSED
"verifyTextPresent(""errore"", false, CONTINUE_ON_FAILURE)",Chrome 149.0.7827.103,,,18-06-2026 11:50:07,18-06-2026 11:50:07,"0,252s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:50:07,18-06-2026 11:50:08,"0,158s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.2_5,Chrome 149.0.7827.103,"Verificare la sanificazione del parametro di ordinamento (SQL injection)
Navigazione URL + verifica (atteso vulnerabilità → incident)",,18-06-2026 11:50:08,18-06-2026 11:50:15,"7,462s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:08,18-06-2026 11:50:08,"0,074s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:08,18-06-2026 11:50:08,"0,770s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:08,18-06-2026 11:50:10,"1,783s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:10,18-06-2026 11:50:12,"2,017s",PASSED
"navigateToUrl(base + ""product?sort=nome;--"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:12,18-06-2026 11:50:12,"0,050s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:12,18-06-2026 11:50:14,"2,016s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:50:14,18-06-2026 11:50:15,"0,288s",PASSED
"verifyTextPresent(""errore"", false, CONTINUE_ON_FAILURE)",Chrome 149.0.7827.103,,,18-06-2026 11:50:15,18-06-2026 11:50:15,"0,260s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:50:15,18-06-2026 11:50:15,"0,163s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.3_1,Chrome 149.0.7827.103,"Dettaglio prodotto id 2 (kiwi)
Click prodotto / URL + verifica nome+prezzo",,18-06-2026 11:50:15,18-06-2026 11:50:19,"4,225s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:15,18-06-2026 11:50:15,"0,083s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:15,18-06-2026 11:50:16,"0,761s",PASSED
"navigateToUrl(base + ""details?action=read&id=2"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:16,18-06-2026 11:50:18,"2,111s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:50:18,18-06-2026 11:50:18,"0,305s",PASSED
"verifyTextPresent(""(?i)kiwi"", true)",Chrome 149.0.7827.103,,,18-06-2026 11:50:18,18-06-2026 11:50:19,"0,251s",PASSED
"verifyTextPresent(""79.99"", false)",Chrome 149.0.7827.103,,,18-06-2026 11:50:19,18-06-2026 11:50:19,"0,235s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:50:19,18-06-2026 11:50:19,"0,454s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.3_2,Chrome 149.0.7827.103,"Dettaglio id inesistente (999)	
URL + verifica (atteso robustezza → incident)",,18-06-2026 11:50:19,18-06-2026 11:50:27,"7,932s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:19,18-06-2026 11:50:19,"0,098s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:19,18-06-2026 11:50:20,"0,791s",PASSED
"navigateToUrl(base + ""details?action=read&id=999"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:20,18-06-2026 11:50:24,"4,279s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:24,18-06-2026 11:50:26,"2,010s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:50:26,18-06-2026 11:50:27,"0,296s",PASSED
"verifyTextPresent(""Prodotto non trovato"", false, CONTINUE_ON_FAILURE)",Chrome 149.0.7827.103,,,18-06-2026 11:50:27,18-06-2026 11:50:27,"0,251s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:50:27,18-06-2026 11:50:27,"0,173s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.3_3,Chrome 149.0.7827.103,"Dettaglio id non numerico (abc)	
URL + verifica errore 500 (incident)",,18-06-2026 11:50:27,18-06-2026 11:50:33,"5,429s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:27,18-06-2026 11:50:27,"0,085s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:27,18-06-2026 11:50:28,"0,718s",PASSED
"navigateToUrl(base + ""details?action=read&id=abc"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:28,18-06-2026 11:50:30,"1,861s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:30,18-06-2026 11:50:32,"2,007s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:50:32,18-06-2026 11:50:32,"0,291s",PASSED
"verifyTextNotPresent(""Errore del Server"", false, CONTINUE_ON_FAILURE)",Chrome 149.0.7827.103,,,18-06-2026 11:50:32,18-06-2026 11:50:32,"0,255s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:50:32,18-06-2026 11:50:33,"0,178s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.4_1,Chrome 149.0.7827.103,"Ricercare un prodotto per nome esatto
Digita nel campo ricerca + verifica dropdown",,18-06-2026 11:50:33,18-06-2026 11:50:39,"6,103s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:33,18-06-2026 11:50:33,"0,089s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:33,18-06-2026 11:50:33,"0,696s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:33,18-06-2026 11:50:35,"1,876s",PASSED
"setText(css(""#searchInput""), ""kiwi"")",Chrome 149.0.7827.103,,,18-06-2026 11:50:35,18-06-2026 11:50:35,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 149.0.7827.103,,,18-06-2026 11:50:35,18-06-2026 11:50:35,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 149.0.7827.103,,,18-06-2026 11:50:35,18-06-2026 11:50:35,"0,002s",PASSED
return t,Chrome 149.0.7827.103,,,18-06-2026 11:50:35,18-06-2026 11:50:36,"0,590s",PASSED
delay(2),Chrome 149.0.7827.103,,,18-06-2026 11:50:36,18-06-2026 11:50:38,"2,008s",PASSED
takeScreenshot(),Chrome 149.0.7827.103,,,18-06-2026 11:50:38,18-06-2026 11:50:38,"0,400s",PASSED
"verifyTextPresent(""kiwi"", false)",Chrome 149.0.7827.103,,,18-06-2026 11:50:38,18-06-2026 11:50:39,"0,242s",PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 11:50:39,18-06-2026 11:50:39,"0,151s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.4_2,Chrome 149.0.7827.103,"Ricercare un prodotto per corrispondenza parziale
Digita nel campo ricerca + verifica dropdown",,18-06-2026 11:50:39,18-06-2026 11:50:45,"6,643s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 149.0.7827.103,,,18-06-2026 11:50:39,18-06-2026 11:50:39,"0,075s",PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 11:50:39,18-06-2026 11:50:40,"0,781s",PASSED
