Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Autenticazione,Chrome 148.0.7778.179,,,12-06-2026 13:13:31,12-06-2026 13:14:23,"52,015s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_1,Chrome 148.0.7778.179,"Login con credenziali valide	
Compila form + submit → verifica (atteso Fail: errore)",,12-06-2026 13:13:32,12-06-2026 13:13:40,"8,632s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:13:32,12-06-2026 13:13:32,"0,281s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:13:32,12-06-2026 13:13:34,"2,118s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:13:34,12-06-2026 13:13:35,"1,120s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,12-06-2026 13:13:35,12-06-2026 13:13:35,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:35,12-06-2026 13:13:35,"0,013s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:35,12-06-2026 13:13:35,"0,013s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:35,12-06-2026 13:13:36,"0,867s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,12-06-2026 13:13:36,12-06-2026 13:13:36,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:36,12-06-2026 13:13:36,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:36,12-06-2026 13:13:36,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:36,12-06-2026 13:13:37,"0,751s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,12-06-2026 13:13:37,12-06-2026 13:13:37,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:37,12-06-2026 13:13:37,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:37,12-06-2026 13:13:37,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:37,12-06-2026 13:13:37,"0,318s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:13:37,12-06-2026 13:13:39,"2,035s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:13:39,12-06-2026 13:13:40,"0,532s",PASSED
"verifyElementPresent(css(""a[href='logout']""), 5, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:40,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:40,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:40,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:40,"0,254s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:40,"0,194s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_2,Chrome 148.0.7778.179,Login con password errata (accesso negato),,12-06-2026 13:13:40,12-06-2026 13:13:46,"6,271s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:40,"0,089s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:13:40,12-06-2026 13:13:41,"0,869s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:13:41,12-06-2026 13:13:42,"0,734s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,12-06-2026 13:13:42,12-06-2026 13:13:42,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:42,12-06-2026 13:13:42,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:42,12-06-2026 13:13:42,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:42,12-06-2026 13:13:43,"0,595s",PASSED
"setText(css(""#password""), ""Sbagliata99"")",Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,584s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:43,"0,311s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:13:43,12-06-2026 13:13:45,"2,006s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:13:45,12-06-2026 13:13:46,"0,627s",PASSED
"verifyTextPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,12-06-2026 13:13:46,12-06-2026 13:13:46,"0,245s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:13:46,12-06-2026 13:13:46,"0,153s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_3,Chrome 148.0.7778.179,Login con email inesistente (accesso negato),,12-06-2026 13:13:46,12-06-2026 13:13:53,"6,172s",PASSED
