Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Profilo,Chrome 148.0.7778.179,Gestione Profilo (RF_GP_4..10). Ordine numerico: l'indipendenza tra i test e' garantita dalla fixture SeedReset (ripristino del seed prima di ogni test). numberOfRerun=0 perche' i casi-incident falliscono per progetto (oracolo da requisito).,,07-06-2026 18:36:21,07-06-2026 18:42:43,"6m - 22,092s",FAILED
,,,,,,,
Test Cases/Profilo/TC_3.1_1,Chrome 148.0.7778.179,Visualizzare il profilo da utente autenticato,,07-06-2026 18:36:21,07-06-2026 18:36:29,"8,754s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 18:36:21,07-06-2026 18:36:21,"0,251s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 18:36:21,07-06-2026 18:36:23,"1,844s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 18:36:23,07-06-2026 18:36:24,"0,643s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,006s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,004s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,647s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:24,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 18:36:24,07-06-2026 18:36:25,"0,606s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,07-06-2026 18:36:25,07-06-2026 18:36:25,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 18:36:25,07-06-2026 18:36:25,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 18:36:25,07-06-2026 18:36:25,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 18:36:25,07-06-2026 18:36:25,"0,302s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 18:36:25,07-06-2026 18:36:27,"2,018s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 18:36:27,07-06-2026 18:36:28,"0,523s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 18:36:28,07-06-2026 18:36:29,"1,007s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,07-06-2026 18:36:29,07-06-2026 18:36:29,"0,365s",PASSED
"verifyTextPresent(""t.mansi@studenti.unisa.it"", false)",Chrome 148.0.7778.179,,,07-06-2026 18:36:29,07-06-2026 18:36:29,"0,293s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,07-06-2026 18:36:29,07-06-2026 18:36:29,"0,158s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.1_2,Chrome 148.0.7778.179,Accesso al profilo da ospite (atteso redirect a loginForm; robustezza),,07-06-2026 18:36:29,07-06-2026 18:36:32,"2,552s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 18:36:29,07-06-2026 18:36:30,"0,072s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 18:36:30,07-06-2026 18:36:30,"0,704s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 18:36:30,07-06-2026 18:36:30,"0,049s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 18:36:30,07-06-2026 18:36:31,"1,014s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,07-06-2026 18:36:31,07-06-2026 18:36:32,"0,288s",PASSED
"verifyTextPresent(""Non hai un account"", false, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,07-06-2026 18:36:32,07-06-2026 18:36:32,"0,289s",FAILED
closeBrowser(),Chrome 148.0.7778.179,,,07-06-2026 18:36:32,07-06-2026 18:36:32,"0,103s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_1,Chrome 148.0.7778.179,Modificare email con valore valido,,07-06-2026 18:36:32,07-06-2026 18:36:43,"11,036s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 18:36:32,07-06-2026 18:36:32,"0,095s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 18:36:32,07-06-2026 18:36:33,"0,711s",PASSED
