Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ordine,Chrome 148.0.7778.179,Gestione Ordine (RF_GO_19..22). Isolamento garantito da SeedReset. numberOfRerun=0.,,08-06-2026 20:30:02,08-06-2026 20:32:11,"2m - 9,441s",FAILED
,,,,,,,
Test Cases/Ordine/TC_6.1_1,Chrome 148.0.7778.179,Visualizzare la pagina di checkout con i prerequisiti soddisfatti,,08-06-2026 20:30:02,08-06-2026 20:30:14,"12,028s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 20:30:02,08-06-2026 20:30:02,"0,267s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 20:30:02,08-06-2026 20:30:04,"1,920s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:04,08-06-2026 20:30:05,"0,582s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,005s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,005s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,710s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:05,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:05,08-06-2026 20:30:06,"0,595s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 20:30:06,08-06-2026 20:30:06,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:06,08-06-2026 20:30:06,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:06,08-06-2026 20:30:06,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:06,08-06-2026 20:30:07,"0,774s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 20:30:07,08-06-2026 20:30:09,"2,031s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:09,08-06-2026 20:30:09,"0,131s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 20:30:09,08-06-2026 20:30:10,"1,020s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:10,08-06-2026 20:30:11,"0,903s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 20:30:11,08-06-2026 20:30:13,"2,011s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 20:30:13,08-06-2026 20:30:13,"0,307s",PASSED
"verifyTextPresent(""(?i)Acquista"", true)",Chrome 148.0.7778.179,,,08-06-2026 20:30:13,08-06-2026 20:30:13,"0,258s",PASSED
"verifyElementPresent(css(""#addressDropdown""), 5)",Chrome 148.0.7778.179,,,08-06-2026 20:30:13,08-06-2026 20:30:13,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:13,08-06-2026 20:30:13,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:13,08-06-2026 20:30:13,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:13,08-06-2026 20:30:14,"0,235s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 20:30:14,08-06-2026 20:30:14,"0,167s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_2,Chrome 148.0.7778.179,Negare il checkout a un ospite (atteso redirect a loginForm),,08-06-2026 20:30:14,08-06-2026 20:30:17,"3,609s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 20:30:14,08-06-2026 20:30:14,"0,073s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 20:30:14,08-06-2026 20:30:15,"0,784s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:15,08-06-2026 20:30:15,"0,058s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 20:30:15,08-06-2026 20:30:17,"2,016s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 20:30:17,08-06-2026 20:30:17,"0,293s",PASSED
"verifyTextPresent(""(?i)Non hai un account"", true)",Chrome 148.0.7778.179,,,08-06-2026 20:30:17,08-06-2026 20:30:17,"0,336s",FAILED
,,,,,,,
Test Cases/Ordine/TC_6.1_3,Chrome 148.0.7778.179,Checkout di un cliente senza indirizzi (link Aggiungi indirizzo),,08-06-2026 20:30:17,08-06-2026 20:30:29,"11,206s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 20:30:17,08-06-2026 20:30:17,"0,093s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 20:30:18,08-06-2026 20:30:18,"0,898s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:18,08-06-2026 20:30:19,"0,440s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Cliente';"" + ""document.getElementById('cognome').value='SenzaIndirizzo';"" + ""document.getElementById('data_nascita').value='1999-01-01';"" + ""document.getElementById('codice_fiscale').value='CLTSNI99A01F839X';"" + ""document.getElementById('telefono').value='3310000001';"" + ""document.getElementById('email').value='nessun.indirizzo@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,08-06-2026 20:30:19,08-06-2026 20:30:19,"0,026s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 20:30:19,08-06-2026 20:30:19,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:19,08-06-2026 20:30:19,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:19,08-06-2026 20:30:19,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:19,08-06-2026 20:30:19,"0,346s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 20:30:19,08-06-2026 20:30:21,"2,016s",PASSED
"setText(css(""#email""), ""nessun.indirizzo@example.com"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:21,08-06-2026 20:30:21,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:21,08-06-2026 20:30:21,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:21,08-06-2026 20:30:21,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:21,08-06-2026 20:30:22,"0,590s",PASSED
"setText(css(""#password""), ""Password1"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,566s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:22,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:22,08-06-2026 20:30:23,"0,278s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 20:30:23,08-06-2026 20:30:25,"2,009s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:25,08-06-2026 20:30:25,"0,114s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 20:30:25,08-06-2026 20:30:26,"1,008s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:26,08-06-2026 20:30:26,"0,037s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 20:30:26,08-06-2026 20:30:28,"2,015s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 20:30:28,08-06-2026 20:30:28,"0,264s",PASSED
"verifyTextPresent(""(?i)Aggiungi indirizzo"", true)",Chrome 148.0.7778.179,,,08-06-2026 20:30:28,08-06-2026 20:30:28,"0,237s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 20:30:28,08-06-2026 20:30:29,"0,164s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_4,Chrome 148.0.7778.179,"Checkout con carrello vuoto/assente (robustezza, incident atteso NPE/500)",,08-06-2026 20:30:29,08-06-2026 20:30:36,"7,661s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 20:30:29,08-06-2026 20:30:29,"0,088s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 20:30:29,08-06-2026 20:30:30,"0,810s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:30,08-06-2026 20:30:30,"0,354s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 20:30:30,08-06-2026 20:30:30,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:30,08-06-2026 20:30:30,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:30,08-06-2026 20:30:30,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:30,08-06-2026 20:30:31,"0,602s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,565s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 20:30:31,08-06-2026 20:30:31,"0,334s",PASSED
