Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ordine,Chrome 148.0.7778.179,Gestione Ordine (RF_GO_19..22). Isolamento garantito da SeedReset. numberOfRerun=0.,,12-06-2026 13:22:06,12-06-2026 13:24:33,"2m - 27,027s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_1,Chrome 148.0.7778.179,Visualizzare la pagina di checkout con i prerequisiti soddisfatti,,12-06-2026 13:22:06,12-06-2026 13:22:17,"10,832s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:22:06,12-06-2026 13:22:07,"0,260s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:22:07,12-06-2026 13:22:09,"2,042s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:09,12-06-2026 13:22:09,"0,352s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:09,12-06-2026 13:22:09,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:09,12-06-2026 13:22:09,"0,010s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:09,12-06-2026 13:22:09,"0,008s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:09,12-06-2026 13:22:10,"0,710s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,12-06-2026 13:22:10,12-06-2026 13:22:10,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:10,12-06-2026 13:22:10,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:10,12-06-2026 13:22:10,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:10,12-06-2026 13:22:11,"0,625s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,12-06-2026 13:22:11,12-06-2026 13:22:11,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:11,12-06-2026 13:22:11,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:11,12-06-2026 13:22:11,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:11,12-06-2026 13:22:11,"0,374s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:22:11,12-06-2026 13:22:13,"2,043s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:13,12-06-2026 13:22:13,"0,118s",PASSED
delay(1),Chrome 148.0.7778.179,,,12-06-2026 13:22:13,12-06-2026 13:22:14,"1,010s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:14,12-06-2026 13:22:14,"0,099s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:22:14,12-06-2026 13:22:16,"2,006s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:22:16,12-06-2026 13:22:17,"0,305s",PASSED
"verifyTextPresent(""(?i)Acquista"", true)",Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,247s",PASSED
"verifyElementPresent(css(""#addressDropdown""), 5)",Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,249s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,255s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_2,Chrome 148.0.7778.179,Negare il checkout a un ospite (atteso redirect a loginForm),,12-06-2026 13:22:17,12-06-2026 13:22:22,"4,422s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:17,"0,079s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:22:17,12-06-2026 13:22:18,"0,847s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:18,12-06-2026 13:22:19,"0,413s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:22:19,12-06-2026 13:22:21,"2,007s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:22:21,12-06-2026 13:22:21,"0,598s",PASSED
"verifyTextPresent(""(?i)Non hai un account"", true)",Chrome 148.0.7778.179,,,12-06-2026 13:22:21,12-06-2026 13:22:22,"0,263s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:22:22,12-06-2026 13:22:22,"0,163s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_3,Chrome 148.0.7778.179,Checkout di un cliente senza indirizzi (link Aggiungi indirizzo),,12-06-2026 13:22:22,12-06-2026 13:22:33,"11,074s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:22:22,12-06-2026 13:22:22,"0,082s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:22:22,12-06-2026 13:22:23,"0,856s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:23,"0,384s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Cliente';"" + ""document.getElementById('cognome').value='SenzaIndirizzo';"" + ""document.getElementById('data_nascita').value='1999-01-01';"" + ""document.getElementById('codice_fiscale').value='CLTSNI99A01F839X';"" + ""document.getElementById('telefono').value='3310000001';"" + ""document.getElementById('email').value='nessun.indirizzo@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:23,"0,027s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:23,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:23,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:23,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:23,"0,329s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:22:23,12-06-2026 13:22:25,"2,011s",PASSED
"setText(css(""#email""), ""nessun.indirizzo@example.com"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:25,12-06-2026 13:22:25,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:25,12-06-2026 13:22:25,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:25,12-06-2026 13:22:25,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:25,12-06-2026 13:22:26,"0,595s",PASSED
"setText(css(""#password""), ""Password1"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:26,12-06-2026 13:22:26,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:26,12-06-2026 13:22:26,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:26,12-06-2026 13:22:26,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:26,12-06-2026 13:22:27,"0,562s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,12-06-2026 13:22:27,12-06-2026 13:22:27,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:27,12-06-2026 13:22:27,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:27,12-06-2026 13:22:27,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:27,12-06-2026 13:22:27,"0,314s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:22:27,12-06-2026 13:22:29,"2,014s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:29,12-06-2026 13:22:29,"0,111s",PASSED
delay(1),Chrome 148.0.7778.179,,,12-06-2026 13:22:29,12-06-2026 13:22:30,"1,006s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:30,12-06-2026 13:22:30,"0,036s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:22:30,12-06-2026 13:22:32,"2,007s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:22:32,12-06-2026 13:22:32,"0,270s",PASSED
"verifyTextPresent(""(?i)Aggiungi indirizzo"", true)",Chrome 148.0.7778.179,,,12-06-2026 13:22:32,12-06-2026 13:22:33,"0,248s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:22:33,12-06-2026 13:22:33,"0,151s",PASSED
,,,,,,,
Test Cases/Ordine/TC_6.1_4,Chrome 148.0.7778.179,"Checkout con carrello vuoto/assente (robustezza, incident atteso NPE/500)",,12-06-2026 13:22:33,12-06-2026 13:22:40,"7,553s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:22:33,12-06-2026 13:22:33,"0,078s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:22:33,12-06-2026 13:22:34,"0,812s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:34,12-06-2026 13:22:34,"0,366s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,12-06-2026 13:22:34,12-06-2026 13:22:34,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:34,12-06-2026 13:22:34,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:22:34,12-06-2026 13:22:34,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:22:34,12-06-2026 13:22:35,"0,578s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,12-06-2026 13:22:35,12-06-2026 13:22:35,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:22:35,12-06-2026 13:22:35,"0,001s",PASSED
