Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Catalogo,Chrome 148.0.7778.179,,,12-06-2026 13:16:18,12-06-2026 13:17:54,"1m - 36,508s",FAILED
,,,,,,,
Test Cases/Catalogo/TC_4.1_1,Chrome 148.0.7778.179,Catalogo mostra i 4 prodotti seed,"Navigazione + verifica testo (es. ""kiwi"")",12-06-2026 13:16:18,12-06-2026 13:16:23,"4,891s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:16:18,12-06-2026 13:16:18,"0,310s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:16:18,12-06-2026 13:16:20,"2,076s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:16:20,12-06-2026 13:16:22,"1,348s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:16:22,12-06-2026 13:16:22,"0,611s",PASSED
"verifyTextPresent(""SCOPRI I NOSTRI PRODOTTI"", false)",Chrome 148.0.7778.179,,,12-06-2026 13:16:22,12-06-2026 13:16:22,"0,291s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:16:22,12-06-2026 13:16:23,"0,185s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.1_2,Chrome 148.0.7778.179,"Catalogo vuoto → messaggio

Richiede DB svuotato → manuale/opzionale, per non alterare la baseline",,12-06-2026 13:16:23,12-06-2026 13:16:31,"7,970s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:16:23,12-06-2026 13:16:23,"0,094s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:16:23,12-06-2026 13:16:24,"0,809s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:16:24,12-06-2026 13:16:24,"0,341s",PASSED
"setText(css(""#email""), ""g.barba14@studenti.unisa.it"")",Chrome 148.0.7778.179,,,12-06-2026 13:16:24,12-06-2026 13:16:24,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:16:24,12-06-2026 13:16:24,"0,013s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:16:24,12-06-2026 13:16:24,"0,006s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:16:24,12-06-2026 13:16:25,"0,671s",PASSED
"setText(css(""#password""), ""ABC123."")",Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,596s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:25,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:16:25,12-06-2026 13:16:26,"0,337s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:16:26,12-06-2026 13:16:28,"2,026s",PASSED
"navigateToUrl(base + ""product"")",Chrome 148.0.7778.179,,,12-06-2026 13:16:28,12-06-2026 13:16:28,"0,093s",PASSED
delay(2),Chrome 148.0.7778.179,,,12-06-2026 13:16:28,12-06-2026 13:16:30,"2,004s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,12-06-2026 13:16:30,12-06-2026 13:16:30,"0,499s",PASSED
"verifyElementPresent(css(""input[value='Aggiungi']""), 5)",Chrome 148.0.7778.179,,,12-06-2026 13:16:30,12-06-2026 13:16:30,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,12-06-2026 13:16:30,12-06-2026 13:16:30,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,12-06-2026 13:16:30,12-06-2026 13:16:30,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,12-06-2026 13:16:30,12-06-2026 13:16:30,"0,237s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,12-06-2026 13:16:30,12-06-2026 13:16:31,"0,163s",PASSED
,,,,,,,
Test Cases/Catalogo/TC_4.2_1,Chrome 148.0.7778.179,"Ordinare il catalogo per nome
Navigazione URL + verifica ordine",,12-06-2026 13:16:31,12-06-2026 13:16:34,"3,489s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,12-06-2026 13:16:31,12-06-2026 13:16:31,"0,084s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,12-06-2026 13:16:31,12-06-2026 13:16:32,"0,829s",PASSED
"navigateToUrl(base + ""ProductView.jsp"")",Chrome 148.0.7778.179,,,12-06-2026 13:16:32,12-06-2026 13:16:33,"1,319s",PASSED
"navigateToUrl(base + ""product?sort=nome"")",Chrome 148.0.7778.179,,,12-06-2026 13:16:33,12-06-2026 13:16:33,"0,103s",PASSED
